39,30,15,16,21,11,15,31,25,16,12,32,18,23,21,18
51,28,13,11,26,14,15,31,9,11,12,37,15,16,18,16
28,27,26,13,24,16,12,25,15,10,9,32,19,23,19,16
41,16,22,12,30,14,15,22,14,9,6,31,22,24,27,13
29,37,14,9,22,16,13,21,12,18,22,32,10,25,22,16
39,26,22,10,27,19,11,28,18,8,14,31,19,25,11,13
