62,31,33,30,42,26,32,36,30,23,30,31,24,33,30,32
82,32,34,23,44,22,23,26,26,23,21,37,29,31,24,32
39,23,27,30,35,33,33,36,31,16,24,35,32,34,33,28
59,26,34,25,25,27,28,26,28,19,22,45,22,29,30,29
112,26,24,27,37,27,26,27,29,24,23,36,153,68,40,187
53,33,39,30,33,30,26,38,24,27,22,37,36,38,32,32
