cpu_num,prefit_status,prefit_cpuTime,mufit_status,mufit_cpuTime,finalfit_status,finalfit_cpuTime,iterfit_cpuTime,iterfit_num,iterfit_num_success,mu,mu_err,lambda,lambda_err,alpha,alpha_err,mean,stderr,enf_GP,enf_GP_err,enf_data,enf_data_err,res_data,res_GP,res_GP_err,ped,ped_err,gain,ap_gain,ap_gain_err,rob_gain,rob_gain_err,gain_err,chi2,charge_fit_ndf,n_peaks_tofit,lower_edge,upper_edge,nbins,fd_bin_width,bin_width,sigmaAp,sigmaAp_err,sigma0,sigma0_err,sigmak,sigmak_err,n_peaks,events,run,vol,ch,pos,bl_rms,bl,vbd,ov,vbd_err,fit_gain,fit_gain_err,prefit_gain,prefit_gain_err,slope,slope_err,linear_chi2,ndf,rob_vbd,rob_vbd_err,vol_missing,fit_failure,large_chi2,params_missing,rate,dcr,dcr_err,dcr_cmf,dcr_norm_factor,charge_dcr,charge_dcr_err,robust_dcr,robust_dcr_err,match_x,match_y,match_x_err_down,match_x_err_up,match_y_err_up,match_y_err_down,ref_mu,ref_mu_err,temp,current,batch,box,tsn
56,0,8.136906862258911,4,2.449438095092773,0,5.798331737518311,8.104361095428466,25,25,1.1063636619588215,0.0071532141794219,0.2434461523481817,0.0043570026885096,0.0109406597967263,0.0022454345925835,61.89246024834699,57.3175028238994,1.3217829809520982,0.0076121640508594,0.9488486246000656,0.0061347978689007,0.926082152719567,1.0930275945468797,0.0047319745680818,3695.784423345354,0.0396498566146874,34.68113439459452,11.157981821743784,0.8429976745945567,42.323316059224425,0.3664552591870575,0.0270130285357055,1.3492202387335386,142.0,8.0,3673.493659576356,4006.107940395616,149.75423552201724,2.313612085688152,1.1568060428440756,0.0,0.0,4.50934833539937,0.0289871398433083,1.2193264889308066,0.0289871398433083,5,26802,406,4,3,3,10.245954260897811,3685.5124048853054,46.54606082210894,5.453939177891058,0.0097762604133344,34.6780542821917,0.0847586864717959,34.68113439459452,0.0270130285357055,6.358350020251068,0.0105648327372587,1.269114946944368e-05,3,47.54587260661629,0.0622414532065253,0,0,0,0,46.3242,76.1863,1.89871,0.608039,1.64463,4765.33,463.784,87.5332,49.2849,0.0,0.0,4.75,5.75,4.75,5.25,1.0100387720002235,0.0216177864257922,-50.25,9.231449e-09,1,101,1465
40,0,8.775785446166992,4,1.6603083610534668,0,5.484898567199707,13.955528846153848,26,17,0.9645741024102304,0.0064451542401615,0.1412086967900724,0.0152491877926223,0.0024539477488094,0.0317948139513388,16.09784247298554,27.430595993203404,1.1644272552158748,0.0206762339339784,2.8007267443063584,0.0187140788939852,1.7039920746668895,1.0987234212228176,0.010422581791895,3694.401748063726,0.0382639020460828,21.93535122638789,10.499785420114671,10.275303195736344,14.332426178246884,0.2719171744838619,0.0275748033991138,1.1575045036353535,145.0,6.0,3671.664237908629,3849.285145495706,152.92452025772607,1.319879507221548,0.6335421634663434,0.0,0.0,4.550981983310567,0.1326862652408698,0.0194840098972304,0.1326862652408698,5,26708,406,2,3,3,7.026027538195007,3702.951737630379,46.54606082210894,3.4539391778910584,0.0097762604133344,21.96135424168957,0.0720799343821803,21.93535122638789,0.0275748033991138,6.358350020251068,0.0105648327372587,1.269114946944368e-05,3,47.54587260661629,0.0622414532065253,0,0,0,0,25.2979,44.708,2.6978,0.565846,1.76727,-6478.04,829.791,49.6852,30.7528,0.0,0.0,4.75,5.75,4.75,5.25,1.0100387720002235,0.0216177864257922,-50.187,3.717383e-09,1,101,1465
56,0,19.012747287750244,4,3.675069093704224,0,16.581514835357666,18.345472400005047,26,26,1.1442428939922902,0.0077727903583707,0.3696506203172395,0.0043858396527419,0.0269744586440423,0.0021903436776867,97.35920172483108,111.73988448138654,1.586421803894335,0.0110379923860571,1.507233892882999,0.0102385718381306,1.1477074842622477,1.177471009263652,0.0057248314977815,3699.5852193153055,0.0440860910639457,47.39407825375473,14.579982675357616,0.4124343835140873,53.63399041923132,0.5215339575888938,0.0286623302296789,1.7229393252364202,135.0,11.0,3676.783113496795,4277.248700307466,142.46075291142165,4.5814722463919,2.199106678268115,0.0,0.0,4.729172092864662,0.0327374009045202,1.8977807815120944,0.0327374009045202,6,25336,406,6,3,3,5.0,3693.394287782434,46.54606082210894,7.453939177891058,0.0097762604133344,47.39475432269384,0.1003268580712015,47.39407825375473,0.0286623302296789,6.358350020251068,0.0105648327372587,1.269114946944368e-05,3,47.54587260661629,0.0622414532065253,0,0,0,0,71.8162,109.725,2.25876,0.654512,1.52786,1978.9,187.207,127.356,62.4469,0.0,0.0,4.75,5.75,4.75,5.25,1.0100387720002235,0.0216177864257922,-50.312,3.131132e-08,1,101,1465
64,0,8.66659140586853,4,3.910992383956909,0,15.67215657234192,18.88975349756388,26,26,1.1299141861402564,0.0074001661308702,0.3063936398864997,0.0043143092224559,0.0208239744438559,0.002326535428292,66.90551608325991,80.03891816668994,1.4417399515142308,0.008967783928889,1.6170521683485706,0.0105905871745361,1.1962977472154357,1.1295897319592874,0.0051014248731233,3697.2485457368216,0.0416864026262828,41.03500278399749,12.472271309661744,0.4871249334546821,41.07045654550687,0.3709627356622076,0.027350817647779,1.320399854162024,178.0,10.0,3674.287677418399,4151.577764159516,185.2767823212196,2.9273775795022154,1.405141238161066,0.0,0.0,4.6755935608461145,0.0307817507704477,1.4324980678043937,0.0307817507704477,6,26553,406,5,3,3,19.99800010731017,3699.497188531108,46.54606082210894,6.453939177891058,0.0097762604133344,41.036404302442776,0.092266684131735,41.03500278399749,0.027350817647779,6.358350020251068,0.0105648327372587,1.269114946944368e-05,3,47.54587260661629,0.0622414532065253,0,0,0,0,57.4294,90.8762,2.04316,0.631952,1.5824,-487.231,44.3865,101.97,53.2704,0.0,0.0,4.75,5.75,4.75,5.25,1.0100387720002235,0.0216177864257922,-50.25,1.857591e-08,1,101,1465
40,0,10.344315528869627,4,2.466475009918213,0,8.8031325340271,14.26073166847229,25,25,1.0440541930555811,0.0068154500145606,0.1934327784340924,0.00437962306336,0.0055501413656194,0.002070755053789,46.19324859584555,40.88670808960592,1.2398222655993296,0.0067321781045653,0.8179567147123258,0.0053395150752479,0.8851230284176878,1.0897282126861343,0.0046264542126271,3694.650219489452,0.0403346385917302,28.319577302574963,12.480672743729944,2.1924388049600703,35.68584889833487,0.3030094000409803,0.0303301348324964,1.026333895048582,135.0,7.0,3671.929038197509,3920.9678140099336,142.64969941761674,1.8185484619341536,0.909274230967076,0.0,0.0,4.587166822886616,0.0294216739755448,0.9190285837471708,0.0294216739755448,5,26818,406,3,3,3,8.260175581204201,3685.4512421612926,46.54606082210894,4.453939177891058,0.0097762604133344,28.31970426194064,0.0779625566904751,28.319577302574963,0.0303301348324964,6.358350020251068,0.0105648327372587,1.269114946944368e-05,3,47.54587260661629,0.0622414532065253,0,0,0,0,35.5352,60.4404,1.71749,0.587937,1.70086,5441.82,591.794,65.6722,39.3715,0.0,0.0,4.75,5.75,4.75,5.25,1.0100387720002235,0.0216177864257922,-50.187,6.634149e-09,1,101,1465
56,0,7.731512546539307,0,2.485945463180542,0,5.714537858963013,9.494205144735483,26,24,0.8298802680190401,0.0059903696108753,0.071138383879022,0.0043679136493441,4.587848561887764e-07,0.0050328456370919,21.15445917530817,16.631956970550288,1.0765866331909626,0.0050625813018887,0.5129774688476294,0.00370285300045,0.7862151819963982,1.1389817683847197,0.0049061417713312,3691.426080496324,0.0530651937137918,15.602128655785895,5.961228688652868,5.11270675460451,23.67759048500617,0.2039815191909659,0.0493350227069928,0.8917756248828578,183.0,5.0,3667.3599408885457,3793.53416119408,190.88843843073536,0.7184609647598672,0.3448612630847368,0.0,0.0,4.798905630794407,0.0320288676236675,0.0100219258890393,0.0320288676236675,4,26413,406,1,3,3,7.847233512534153,3684.227560036344,46.54606082210894,2.4539391778910584,0.0097762604133344,15.6030042214385,0.0673506125948071,15.602128655785895,0.0493350227069928,6.358350020251068,0.0105648327372587,1.269114946944368e-05,3,47.54587260661629,0.0622414532065253,0,0,0,0,18.666,34.9333,1.83813,0.534333,1.87149,8332.32,1457.22,46.8182,205.074,0.0,0.0,4.75,5.75,4.75,5.25,1.0100387720002235,0.0216177864257922,-50.062,8.522576e-10,1,101,1465
56,0,7.335059642791748,0,2.342844247817993,0,6.778373003005981,7.641771802902221,25,25,1.015220602617556,0.0067396639549399,0.0731745511791816,0.0041517387679817,8.644089777298802e-10,0.0018349847459035,20.8435792398046,17.73255153699121,1.0789518147913182,0.0048331927915365,0.7347816276704034,0.0048779361234337,0.8507440748529257,1.0309101453411869,0.0041280656908894,3691.839770953413,0.0554969704714949,15.179367026345936,5.9202769177331085,5.120064855847005,19.02873093212984,0.1523932064439898,0.0424426829245021,0.7886806268935098,171.0,6.0,3668.8319514686536,3805.8788168839455,178.99300468735245,0.8507276313499391,0.425363815674969,0.0,0.0,4.596484769111044,0.0309393091688612,0.0100000006313391,0.0309393091688612,4,25437,406,1,6,3,13.499763436487482,3687.61062640182,46.53054469223608,2.4694553077639227,0.0065684831496583,15.262604419963662,0.0442874464194823,15.179367026345936,0.0424426829245021,6.180555028462475,0.0071673658082377,0.0266217949462159,4,48.15036436184895,0.035947088562357,0,0,0,0,12.3798,23.1277,2.22409,0.535281,1.86818,4842.57,846.903,26.4673,133.388,0.0,0.0,4.75,5.75,4.75,5.25,1.2032588059660627,0.0088391750849473,-50.125,8.629353e-10,1,101,1465
56,0,9.470868825912476,4,1.9993040561676023,0,6.579747915267944,14.097926020622252,26,23,1.2693039584626506,0.0077164372456821,0.1986637524282889,0.00029771795823,1.6541754299659317e-06,0.0027997536341079,38.43956620943123,43.81553812636068,1.2479155947709837,0.0004636341910708,1.64916829984325,0.0100257338744313,1.1398551660973335,0.9915389723098595,0.0030195379904818,3695.094300081643,0.0022574547674594,27.67087838002121,0.1889992873844882,10.0497594552053,24.2676449082045,0.1478047314048431,0.001106993009035,1.0195094482613931,139.0,8.0,3672.80094771688,3942.469270301224,146.18626955271046,1.8823365462507315,0.9035215422003522,0.0,0.0,4.485412893256672,0.0016085321157559,0.9371185159886908,0.0016085321157559,6,25589,406,3,6,3,7.169181994928939,3700.522125246135,46.53054469223608,4.469455307763923,0.0065684831496583,27.62371447688861,0.0517136085128658,27.67087838002121,0.001106993009035,6.180555028462475,0.0071673658082377,0.0266217949462159,4,48.15036436184895,0.035947088562357,0,0,0,0,27.8139,47.1353,1.53175,0.590087,1.69466,-2819.86,306.658,47.2933,34.0123,0.0,0.0,4.75,5.75,4.75,5.25,1.2032588059660627,0.0088391750849473,-50.25,5.261692e-09,1,101,1465
56,0,10.026594400405884,4,2.367327690124512,0,9.77848505973816,10.757715912965628,26,26,1.3316893539497892,0.007904763876783,0.2530971116510355,0.0039835126325988,0.0044528320932636,0.0011857525885976,52.159746066215845,61.5754480155076,1.3388621407135122,0.0071406528667068,1.8558682920282523,0.0110162333215176,1.1805166370507,1.002689498904119,0.0040007088607405,3697.632617760604,0.0431991635934991,33.879524798285615,13.768752350605432,1.6802804280257355,29.25476942265476,0.2334517622375726,0.023155556990698,1.3596191020763104,121.0,9.0,3674.558807995116,4034.2772400450986,128.1424441139974,2.986357765202753,1.4334517272973226,0.0,0.0,4.683502611101852,0.0320150710505471,1.2013743932626637,0.0320150710505471,7,26823,406,4,6,3,14.329548373244826,3706.298250714749,46.53054469223608,5.469455307763923,0.0065684831496583,33.80426950535109,0.0564346560266026,33.879524798285615,0.023155556990698,6.180555028462475,0.0071673658082377,0.0266217949462159,4,48.15036436184895,0.035947088562357,0,0,0,0,35.5846,58.1634,1.64529,0.611804,1.63451,-3493.14,339.968,61.0208,38.4525,0.0,0.0,4.75,5.75,4.75,5.25,1.2032588059660627,0.0088391750849473,-50.25,9.211041e-09,1,101,1465
56,0,15.7314453125,4,3.7056477069854736,0,9.704985857009888,16.31206884384155,25,25,1.3754497123419462,0.0084372709386391,0.3075659226518929,0.0040448338135632,0.0151565045760572,0.0018499945648851,79.36787718173797,85.0422259566398,1.4441808003294885,0.0084361407463412,1.5791537867773788,0.0096868305931249,1.0714942742125837,1.0246803904031991,0.0043398294461756,3700.695253090671,0.042065287509331,40.02352439170499,12.271144897452924,0.5126359937960334,39.95567581590501,0.3384485934769993,0.0231231150276869,1.3248531521066296,149.0,11.0,3679.284548915729,4181.489447229594,156.61643499392363,3.728594538041593,1.8642972690207944,0.0,0.0,4.35967822374791,0.0316182199887964,1.395741665783861,0.0316182199887964,7,25554,406,5,6,3,19.99999999484614,3702.953170434349,46.53054469223608,6.469455307763923,0.0065684831496583,39.98482453381356,0.0616294228556307,40.02352439170499,0.0231231150276869,6.180555028462475,0.0071673658082377,0.0266217949462159,4,48.15036436184895,0.035947088562357,0,0,0,0,46.4102,73.3894,1.86353,0.632383,1.58132,-485.756,44.2521,76.2776,45.4248,0.0,0.0,4.75,5.75,4.75,5.25,1.2032588059660627,0.0088391750849473,-50.312,1.896148e-08,1,101,1465
56,0,13.397535800933838,4,3.785960912704468,0,16.841331481933594,20.937217538173385,26,25,1.381289298842884,0.0083901891113079,0.370009686460351,0.0039135143572247,0.0215922536831912,0.0017319926560668,111.48738523762668,117.87020347180884,1.5873259929687222,0.0098605056769465,1.543978519473232,0.0093783914586391,1.0572514838389804,1.0719900155571076,0.0046568311994751,3698.115925887648,0.0426469517153691,46.066126698202574,14.313326106422055,0.405155429032038,50.84812634138644,0.4417786317876536,0.0228789785734733,1.4806291152779627,208.0,12.0,3676.316703382765,4303.522431157743,215.00882722937604,3.646395219310349,1.750269705268972,0.0,0.0,4.443692595916412,0.0321539809540514,1.747837656626748,0.0321539809540514,7,26836,406,6,6,3,5.0,3692.701768033573,46.53054469223608,7.469455307763923,0.0065684831496583,46.16537956227604,0.0671881193921479,46.066126698202574,0.0228789785734733,6.180555028462475,0.0071673658082377,0.0266217949462159,4,48.15036436184895,0.035947088562357,0,0,0,0,59.6803,91.1656,1.99273,0.654636,1.52757,1697.89,160.624,95.6627,57.5207,0.0,0.0,4.75,5.75,4.75,5.25,1.2032588059660627,0.0088391750849473,-50.25,2.419104e-08,1,101,1465
56,0,4.890121936798096,4,1.7690167427062988,0,6.741341590881348,7.332740829541133,26,26,1.1922901717960783,0.0071207573172174,0.1260692126783085,0.002920470903905,7.409312801631707e-08,0.2116453338684838,22.96028154728005,29.084250314667173,1.1442553741179766,0.0038238320187687,1.9131247626994543,0.011425823574659,1.266720107711945,0.9796489975087326,0.0033522103393958,3693.6275460553343,0.0284452274750037,21.464530652158643,1.0102555199703809,9.595677797076473,16.82954150290024,0.1151762788034916,0.0165624004604438,0.8984841635243268,147.0,7.0,3670.4234148633423,3868.996577596377,154.709650614446,1.3370015619068498,0.6417607497152891,0.0,0.0,4.636375779363984,0.0190193499770239,0.7534597175350207,0.0190193499770239,5,26700,406,2,6,3,7.135326920441304,3699.9419880250734,46.53054469223608,3.4694553077639227,0.0065684831496583,21.443159448426137,0.0476074203802426,21.464530652158643,0.0165624004604438,6.180555028462475,0.0071673658082377,0.0266217949462159,4,48.15036436184895,0.035947088562357,0,0,0,0,19.1409,34.2277,1.32878,0.559223,1.7882,-4817.83,617.13,34.9741,23.5925,0.0,0.0,4.75,5.75,4.75,5.25,1.2032588059660627,0.0088391750849473,-50.187,3.107633e-09,1,101,1465
56,0,11.042739152908323,4,2.4795479774475098,0,9.53047013282776,12.588698110580443,25,25,1.1640764671540322,0.0071540685760271,0.1885613773305201,0.0007502126393489,2.575638029108096e-05,0.0145509424957395,33.54564149576217,41.02692361298483,1.2323791006030609,0.0011393916334674,1.741194203027038,0.0107008629451042,1.2230180072176522,1.028919522494825,0.0031972941556935,3695.526284018837,0.0051912548733525,27.53699436239797,0.0563502979782958,12.263877142487026,23.38354042877802,0.1453253738855603,0.0028239509370102,1.1367935187531506,131.0,7.0,3672.273489850172,3915.498840288191,138.81151734241163,1.7879577851440207,0.8939788925720091,0.0,0.0,4.668765929532658,0.0036761465098966,1.0557545236862211,0.0036761465098966,6,27198,406,3,7,3,7.164470347965445,3701.5106686534377,46.5817734279246,4.4182265720753975,0.0075222500718132,27.476802902046195,0.0595844359476124,27.53699436239797,0.0028239509370102,6.218966468516658,0.0083525906960888,0.0161238944371037,4,48.42811873465421,0.0403370397901452,0,0,0,0,22.5762,38.5308,1.34833,0.585925,1.7067,-3157.05,343.326,37.758,26.6971,0.0,0.0,4.75,5.75,4.75,5.25,1.114286254247488,0.0091957043435199,-50.25,4.288388e-09,1,101,1465
56,0,7.194018125534058,4,2.5851619243621826,0,11.04917287826538,13.12050121307373,25,25,1.2253786108895628,0.0075684073062048,0.243138823021499,0.0040814263278542,0.0139591507912216,0.0020397718370304,47.66919538183842,58.42554336904967,1.3212462607636242,0.0071249119895242,1.8407727336142083,0.0113693169460782,1.2256456795851296,1.0383810119028432,0.0042569666328952,3699.6328381212015,0.0394702184141806,33.7298491276497,10.94285344349911,0.5941362595252953,29.443114970094715,0.2414111131837967,0.0238624586782307,1.062098605624904,153.0,9.0,3678.1596424517934,4036.419457563533,160.53643813518784,2.3740869506764635,1.1870434753382293,0.0,0.0,4.358325242573018,0.0288381132693422,1.0386892204332432,0.0288381132693422,6,26600,406,4,7,3,7.041694435428894,3707.608273926217,46.5817734279246,5.4182265720753975,0.0075222500718132,33.69576937056286,0.0650888066261094,33.7298491276497,0.0238624586782307,6.218966468516658,0.0083525906960888,0.0161238944371037,4,48.42811873465421,0.0403370397901452,0,0,0,0,32.2946,53.1233,1.58371,0.607919,1.64496,-3242.53,315.578,54.6433,34.9547,0.0,0.0,4.75,5.75,4.75,5.25,1.114286254247488,0.0091957043435199,-50.25,7.803669e-09,1,101,1465
56,4,9.6799635887146,0,5.415010929107666,0,6.613762617111206,6.774744528990525,26,26,0.9030951200042344,0.006212003887562,0.0791394056702555,0.0040714544630277,1.0451326109550685e-07,0.001547979132928,19.958010754623952,16.64730955694231,1.085940701727885,0.0048013327357673,0.6283289954415215,0.0043220055959691,0.8341166743326559,1.096569867452479,0.0044833197801105,3692.6619861599233,0.0479041525316006,14.971836057450462,6.818121461264105,1.525331569281525,20.35062003773896,0.1664067927831557,0.0385156934449373,0.9217890407282332,184.0,5.0,3672.456006634278,3815.043253847147,191.6445407773721,0.75920342130987,0.3644176422287383,0.0,0.0,4.369210571134791,0.0275799775074707,0.0100558763533557,0.0275799775074707,4,26576,406,1,7,3,13.22197772661081,3687.375090980734,46.5817734279246,2.418226572075397,0.0075222500718132,15.03886996501288,0.0509549227610208,14.971836057450462,0.0385156934449373,6.218966468516658,0.0083525906960888,0.0161238944371037,4,48.42811873465421,0.0403370397901452,0,0,0,0,11.1988,20.8139,1.43542,0.538044,1.85858,6239.64,1091.23,24.8096,127.33,0.0,0.0,4.75,5.75,4.75,5.25,1.114286254247488,0.0091957043435199,-50.187,-6.213623e-10,1,101,1465
56,0,14.619014501571655,4,2.3419156074523926,0,16.224351167678833,19.758035632280205,26,23,1.264771571346118,0.0080491198444385,0.3682739837911549,0.0040215082712331,0.0273057169097309,0.0020316432144901,102.5729246578586,112.4569083138086,1.5829647257544728,0.0100770042302443,1.520263599582817,0.0096750940528777,1.0963605521527142,1.1187410424350706,0.0050351548702226,3696.411107173927,0.0433003178945909,46.05939641669869,14.324782136581703,0.3798617796439423,51.232955051348455,0.4611717159874709,0.0259138005237069,1.6667373807064108,173.0,12.0,3674.3475869264257,4307.651431148986,180.7200455081785,4.492739049121118,2.1565147435781395,0.0,0.0,4.564960812392504,0.032679239983071,1.925663481926906,0.032679239983071,7,26344,406,6,7,3,5.0,3691.109448463131,46.5817734279246,7.418226572075397,0.0075222500718132,46.133702307596174,0.0776378957575568,46.05939641669869,0.0259138005237069,6.218966468516658,0.0083525906960888,0.0161238944371037,4,48.42811873465421,0.0403370397901452,0,0,0,0,49.8684,76.2471,1.83807,0.654036,1.52897,1669.98,157.983,80.5581,46.1892,0.0,0.0,4.75,5.75,4.75,5.25,1.114286254247488,0.0091957043435199,-50.312,1.942019e-08,1,101,1465
56,0,9.877968311309814,4,3.765194416046143,0,17.055230855941772,19.39764342308045,25,25,1.2318426768725588,0.0079601487767583,0.3074375471297516,0.0042606094947394,0.0198522151314347,0.0020094381705013,61.58350529752168,81.1661845067015,1.443913102501602,0.0088828810291418,2.139817316936892,0.013827467190166,1.3179857839298388,1.0826620293232625,0.0048298054320056,3699.9125785921738,0.0419578245869161,39.94868206624686,12.860042650282889,0.46691558354531,34.62327153129797,0.3089120342018356,0.0256515739745957,1.210267675774202,146.0,10.0,3678.183545437325,4143.730927212983,153.52046925953607,3.790596980496306,1.895298490248153,0.0,0.0,4.437292564261663,0.0313716793212845,1.5862705241998711,0.0313716793212845,6,25380,406,5,7,3,7.175519599336043,3711.909052357397,46.5817734279246,6.4182265720753975,0.0075222500718132,39.91473583907951,0.0711500669816956,39.94868206624686,0.0256515739745957,6.218966468516658,0.0083525906960888,0.0161238944371037,4,48.42811873465421,0.0403370397901452,0,0,0,0,36.7194,58.0695,1.66156,0.632336,1.58144,-3798.06,346.001,59.5786,38.6994,0.0,0.0,4.75,5.75,4.75,5.25,1.114286254247488,0.0091957043435199,-50.25,1.279164e-08,1,101,1465
56,0,11.07811427116394,4,1.823954582214356,0,5.64999794960022,10.459545337236843,26,8,1.0679334815228505,0.0067594815859849,0.1296776645177674,0.0139253607658422,0.0001449880387379,0.2862291420835338,17.28137926614743,27.60058105088073,1.148999582374173,0.0183842618442016,2.724105038281025,0.0172422142044764,1.5971283672332586,1.0372604864201866,0.0089239072267871,3693.4283495992513,0.0444361068753096,21.270958787383467,0.1034640171423281,5.696406876507033,14.083620959069858,0.2423324295129122,0.0474056737896102,0.8677549715355586,147.0,6.0,3670.4141811525615,3844.116608954834,154.32887613735065,1.3087606951286668,0.6282051336617601,0.0,0.0,4.595975773430362,0.0224923854892926,0.0100022382566112,0.0224923854892926,5,26869,406,2,7,3,14.905526086101844,3702.311083678291,46.5817734279246,3.418226572075397,0.0075222500718132,21.257836433529537,0.0548050071531057,21.270958787383467,0.0474056737896102,6.218966468516658,0.0083525906960888,0.0161238944371037,4,48.42811873465421,0.0403370397901452,0,0,0,0,15.9996,28.5295,1.69619,0.560811,1.78313,-6803.57,871.49,28.5251,21.7768,0.0,0.0,4.75,5.75,4.75,5.25,1.114286254247488,0.0091957043435199,-50.25,3.200487e-09,1,101,1465
64,0,7.721309661865234,4,2.397597551345825,0,9.238999605178831,25.21622448701125,26,16,0.966421937521121,0.0067058129437881,0.1974392600234395,0.005892628175201,0.0003522834838768,0.187592406633328,43.86790807794854,39.851959679528655,1.246011610322735,0.0091485700158094,0.7975763997117155,0.005534226756654,0.9084536150827164,1.1354752038352862,0.0057354461576025,3695.211020663455,0.0238520849836731,28.68609365026292,0.0134627700394464,13.31370251227954,36.42990644290158,0.3680252395191372,0.023332205866005,1.0085092065145194,152.0,7.0,3671.660564212533,3924.573664771276,159.9008651569571,1.8391707909837136,0.8828019796721829,0.0,0.0,4.723934318594164,0.0098119735626434,1.2063906525578307,0.0098119735626434,5,25482,406,3,4,3,8.02653240322253,3686.020795529004,46.5444097395372,4.455590260462799,0.0051451100538113,28.620405256418795,0.0473159228861364,28.68609365026292,0.023332205866005,6.423482318467501,0.0075995280825611,0.0086671519349155,3,46.26278572658223,0.1119103785620626,0,0,0,0,25.2173,42.7712,1.48364,0.589585,1.69611,5364.65,583.401,48.2909,28.4555,0.0,0.0,4.75,5.75,4.75,5.25,0.9383938432224734,0.0097475656690089,-50.25,4.120636e-09,1,101,1465
64,0,7.919829607009888,0,2.358121633529663,0,13.882935285568236,7.71382397871751,26,26,0.7573153834320077,0.0058057936590433,0.0867778214728119,0.0003367150081554,1.0429108776577322e-08,0.0067310229738374,17.23143551418162,16.323457779734433,1.095023777907764,0.0004037472468126,0.6796075283684512,0.0052100632908824,0.9473069011748956,1.2024676060277146,0.0046145559948361,3691.044302600653,0.0032834225205533,15.72792292618632,0.5099784596751639,6.28793537139973,20.77883194198246,0.1594805265820332,0.0030236379092141,1.1517450339012263,179.0,5.0,3668.1205803849466,3792.600563930541,186.90142820358352,0.6796116680001935,0.3262136006400934,0.0,0.0,4.575901691843895,0.0020722188596806,0.0100009094572575,0.0020722188596806,3,25711,406,1,4,3,13.473977051459704,3686.84194261192,46.5444097395372,2.455590260462799,0.0051451100538113,15.773440619483797,0.0379541319425451,15.72792292618632,0.0030236379092141,6.423482318467501,0.0075995280825611,0.0086671519349155,3,46.26278572658223,0.1119103785620626,0,0,0,0,12.014,22.1841,1.87758,0.54156,1.84652,4939.87,863.919,29.4314,159.932,0.0,0.0,4.75,5.75,4.75,5.25,0.9383938432224734,0.0097475656690089,-50.125,1.056664e-09,1,101,1465
56,0,6.8794474601745605,4,3.777263164520264,0,16.254646062850952,19.136651846078728,26,26,1.0423657141182208,0.0074041786690664,0.4153463979279318,0.0072779472377529,2.3604922892661585e-06,0.0014524884413597,90.87334330020956,108.7985668632476,1.7104145026318225,0.0212917639790876,1.4941474385169622,0.0106132947801973,1.197255024543558,1.2809749179547878,0.0091796940679587,3698.111417676964,0.0427380601925051,48.02967999483264,0.0013661362032162,15.194077762819033,50.9700451321382,0.7305208156458095,0.0250741335538968,5.906112083572376,146.0,11.0,3675.532448269692,4282.152310761183,153.48233818925118,4.491336012755095,2.155841286122448,0.0,0.0,4.630336218911204,0.0327346708127769,3.0714084267081883,0.0327346708127769,6,25314,406,6,4,3,5.0,3692.5393811617937,46.5444097395372,7.455590260462799,0.0051451100538113,47.8908522118213,0.065593518012936,0.0,0.0,6.423482318467501,0.0075995280825611,0.0086671519349155,3,46.26278572658223,0.1119103785620626,0,0,1,0,49.077,73.2553,1.83968,0.669944,1.49266,1625.27,153.753,92.0843,49.0559,0.0,0.0,4.75,5.75,4.75,5.25,0.9383938432224734,0.0097475656690089,-50.25,2.178859e-08,1,101,1465
56,0,7.115187168121338,4,2.610222101211548,0,9.425279378890991,12.865665839268612,26,26,0.9950527426877128,0.0069185462857182,0.2641760434808741,0.0046244345161879,0.007963710500679,0.0021533207388323,36.72393826190231,56.27059925548899,1.3590207156757712,0.0085410406254176,2.336203575648737,0.0162434933120515,1.5322593904332025,1.1686648658788696,0.0054765672315841,3695.3501878470815,0.0405038610069823,35.05506262632493,12.348128293330142,1.319224117730761,27.15670475702388,0.2545221024990387,0.0297544047068996,0.937771601582546,145.0,8.0,3672.311650185698,4009.599297908345,152.83338679015176,2.3477634962452814,1.1269264781977353,0.0,0.0,4.655904527566633,0.0292862585624198,1.3711579279019708,0.0292862585624198,6,25758,406,4,4,3,7.131551970370585,3706.471601573135,46.5444097395372,5.455590260462799,0.0051451100538113,35.0438875748863,0.0530207058923875,35.05506262632493,0.0297544047068996,6.423482318467501,0.0075995280825611,0.0086671519349155,3,46.26278572658223,0.1119103785620626,0,0,0,0,31.0161,50.3441,1.5577,0.616081,1.62316,-4480.85,436.097,59.8173,32.76,0.0,0.0,4.75,5.75,4.75,5.25,0.9383938432224734,0.0097475656690089,-50.312,6.762017e-09,1,101,1465
