2275,1777,1892,1739,2285,1888,1933,1819,2119,1810,1890,2080,1903,2077,2114,1882
2246,1815,1871,1728,2173,1912,1926,1834,2074,1829,1807,2157,1890,2084,2102,1911
2241,1732,1914,1699,2169,1887,1884,1789,2079,1718,1893,2102,1880,2017,2051,1929
2203,1802,1887,1673,2084,1877,1855,1772,2120,1850,1925,2068,1840,1999,2073,1887
2290,1841,1883,1758,2211,1899,1982,1801,2153,1774,1870,2077,1953,1988,2120,1994
2181,1753,1822,1740,2110,1880,1796,1802,2095,1860,1838,2098,1915,2122,2122,1839
