2197,1716,1894,1722,2183,1899,1718,1792,1713,1559,1769,2123,1855,2024,1790,1802
2136,1723,1910,1694,2156,1893,1731,1783,1700,1598,1728,2084,1831,2009,1777,1727
2152,1703,1816,1707,2153,1821,1763,1872,1796,1638,1772,2068,1836,2088,1753,1768
2171,1724,1929,1681,2168,1851,1755,1782,1788,1673,1709,2032,1791,2013,1789,1753
2276,1868,1891,1695,2130,1880,1736,1817,1718,1588,1719,2092,1875,1997,1832,1775
2081,1668,1779,1640,2162,1828,1780,1900,1783,1635,1803,2083,1864,2068,1697,1755
