2096,1449,1429,1259,1627,1394,1445,1543,1544,1283,1420,1665,1388,1592,1622,1469
2034,1477,1453,1373,1584,1389,1433,1527,1549,1317,1379,1655,1397,1571,1616,1444
2056,1453,1408,1324,1617,1371,1389,1530,1574,1265,1445,1594,1425,1541,1574,1469
1981,1430,1385,1327,1656,1435,1377,1559,1496,1352,1393,1642,1434,1620,1641,1488
2004,1384,1423,1295,1580,1374,1380,1564,1589,1306,1416,1736,1458,1579,1620,1512
2061,1452,1472,1303,1676,1367,1472,1583,1569,1343,1372,1612,1415,1617,1544,1431
