2053,1797,1749,1332,2017,1658,1491,1871,1558,1339,1389,2077,1536,2048,1667,1503
2083,1758,1748,1399,1989,1682,1406,1769,1574,1361,1471,2030,1514,1929,1567,1551
2093,1799,1677,1447,1965,1677,1478,1791,1621,1379,1429,2143,1471,1932,1607,1586
2174,1805,1787,1377,1973,1716,1458,1780,1559,1353,1463,2082,1511,1875,1621,1525
2168,1686,1825,1378,1977,1615,1403,1815,1507,1292,1497,2012,1528,1952,1615,1433
2065,1692,1706,1372,1950,1617,1473,1756,1652,1269,1473,2019,1498,1891,1624,1503
