9817,8585,9755,7785,9784,9296,9421,9512,9646,9007,9618,10045,8823,9946,10136,9780
9765,8608,9484,7758,9889,9273,9553,9140,9608,8899,9305,9987,8947,9906,10108,9589
11255,9530,10388,9134,10766,10164,9644,10560,11005,9407,9626,11221,10600,11102,11229,11073
9751,8593,9658,8050,9888,9191,9431,9314,9603,8910,9353,10103,8867,10100,10133,9611
9922,8552,9427,7832,9741,9148,9359,9312,9456,8984,9348,10056,8976,10000,10049,9559
9826,8468,9512,7966,9705,9436,9673,9323,9679,9044,9462,10167,9015,9990,10127,9867
