tsn,vol,pde,pde_err,ov
11674,48,0.187946687823825,0.004969735751421335,0.9547484044155894
11674,49,0.32772253020498504,0.007570511079519477,1.9547484044155894
11674,50,0.4114852782088499,0.009227638087217209,2.9547484044155894
11674,51,0.4530376478026883,0.010057282914739903,3.9547484044155894
11674,52,0.4842130475298042,0.010699797132903336,4.954748404415589
11674,53,0.5081487934621697,0.01119090481986576,5.954748404415589
