tsn,vol,pde,pde_err,ov
11684,48,0.19190108505281833,0.005026444512197888,0.9936869722062767
11684,49,0.3329486876603554,0.007671531145997192,1.9936869722062767
11684,50,0.41239856799338315,0.009269912683409818,2.9936869722062767
11684,51,0.4618159427771885,0.010258283154502817,3.9936869722062767
11684,52,0.4821007554806203,0.010652067415695037,4.993686972206277
11684,53,0.5039288164512179,0.01109567210124143,5.993686972206277
