tsn,vol,pde,pde_err,ov
11682,48,0.1783267039844627,0.004791249398185699,0.19315548166062513
11682,49,0.32507679434186454,0.007514909038113305,1.1931554816606251
11682,50,0.4011434183714575,0.00901781104707774,2.193155481660625
11682,51,0.44989212744241563,0.010004239756738344,3.193155481660625
11682,52,0.4805679137992018,0.010622428157485918,4.193155481660625
11682,53,0.49984584561750994,0.011011748328543429,5.193155481660625
