tsn,vol,pde,pde_err,ov
11680,48,0.15617713470942166,0.011129203873979194,0.7711635361066982
11680,49,0.3055663455433307,0.021227440051333236,1.7711635361066982
11680,50,0.391055089500343,0.027065484787948794,2.771163536106698
11680,51,0.4460869215608672,0.03082905086899396,3.771163536106698
11680,52,0.4712372687333211,0.03254911147372724,4.771163536106698
11680,53,0.49562801261621875,0.03422399342686449,5.771163536106698
