tsn,vol,pde,pde_err,ov
11673,48,0.22091445814176408,0.005544333150462713,0.28854227774135666
11673,49,0.34477305516468854,0.007903329941184652,1.2885422777413567
11673,50,0.4129383565786219,0.009261695649996337,2.2885422777413567
11673,51,0.4556503063231281,0.010113861047267114,3.2885422777413567
11673,52,0.48180719491282165,0.010643532992101823,4.288542277741357
11673,53,0.5009307634860329,0.01102941233053259,5.288542277741357
