tsn,vol,pde,pde_err,ov
11679,48,0.1560349208032377,0.004414635204039948,0.7812351704969203
11679,49,0.3090610526814697,0.007204174372591322,1.7812351704969203
11679,50,0.3936772324011667,0.008860729454125912,2.7812351704969203
11679,51,0.44104720522042573,0.009828843697234652,3.7812351704969203
11679,52,0.47656154346842505,0.010534678281567662,4.78123517049692
11679,53,0.4972211839153068,0.010947979930698749,5.78123517049692
