895,710,759,674,889,743,694,728,742,710,733,951,764,836,851,843
867,701,792,728,899,724,729,721,733,646,754,856,783,886,869,756
911,770,754,700,887,755,806,787,768,680,798,849,781,842,864,793
921,671,801,718,818,721,752,792,817,703,751,844,783,844,857,813
898,744,768,703,866,733,712,708,755,723,721,840,799,837,825,787
832,728,759,718,853,746,692,791,781,675,746,911,741,857,911,824
