1795,1586,1573,1242,1749,1540,956,1628,971,863,980,1860,1312,1772,990,1186
1830,1564,1579,1273,1775,1488,972,1687,968,803,909,1847,1186,1731,1022,1251
1868,1536,1621,1236,1693,1491,932,1613,864,929,918,1832,1242,1726,1025,1238
1951,1559,1548,1185,1742,1422,909,1632,967,863,944,1830,1210,1776,1025,1229
1976,1519,1600,1228,1693,1509,892,1645,907,823,969,1822,1357,1787,1000,1438
2624,1978,1961,1734,2280,2197,1056,2152,1620,1098,1003,2432,1982,2529,1512,1920
