357,215,229,227,288,218,213,233,235,228,190,251,239,260,252,240
349,237,204,213,293,203,215,228,285,216,220,263,236,252,278,246
363,216,236,214,288,206,213,232,281,223,220,285,235,286,252,240
348,222,213,225,235,227,226,223,256,176,214,297,228,248,261,233
377,196,237,224,261,208,221,233,271,217,219,236,258,288,293,240
368,238,255,228,258,237,234,209,231,192,235,267,232,262,267,229
