1723,1487,1566,1410,1677,1465,1537,1462,1648,1403,1534,1716,1476,1702,1743,1589
1718,1464,1491,1375,1733,1469,1545,1419,1710,1409,1474,1669,1627,1643,1760,1594
1683,1415,1550,1395,1713,1540,1491,1448,1678,1430,1457,1705,1574,1646,1698,1605
1638,1440,1668,1385,1735,1489,1491,1497,1648,1431,1449,1615,1519,1606,1661,1620
1738,1412,1564,1332,1661,1481,1485,1455,1577,1453,1567,1651,1450,1614,1714,1629
1757,1477,1562,1356,1656,1420,1560,1436,1689,1483,1563,1691,1561,1666,1754,1583
