1079,886,947,834,1070,863,924,924,1051,865,886,1009,967,1070,1100,984
1289,906,946,924,1108,877,945,951,1078,859,964,1165,1192,1170,1188,1254
1154,891,959,889,1057,867,905,887,1101,912,941,1059,989,1049,1074,1021
1127,897,976,882,1079,931,923,922,1027,917,942,1051,907,1040,1036,953
1066,847,992,831,1033,908,940,845,1035,844,971,1052,966,1089,997,970
1090,902,960,825,1094,897,911,905,1014,811,881,984,944,999,1101,905
