0.024353493917249593, 1.4203324231687827e-32
0.03404196093716622, 2.8295128616136984e-32
0.04773702312831109, 6.148832115122452e-32
0.06783865509121098, 1.2740773597994742e-31
0.09640490384610848, 2.515318252434155e-31
0.13700014354767945, 5.08736731835514e-31
0.19160443604318672, 1.021509350327534e-30
0.267972419303713, 2.0130370326856434e-30
0.38081319981431183, 4.034718961115131e-30
0.5411702201652872, 8.185143898283558e-30
0.769052142458689, 1.6756294207210755e-29
1.092893096814637, 3.358454755581982e-29
1.5531005703286862, 6.772153277977811e-29
2.20709728022411, 1.341024768418412e-28
3.1364861345339294, 2.6959460700458844e-28
4.457232293415124, 5.485763822813274e-28
6.334132805090432, 1.1028374544308889e-27
9.001379275609143, 2.2305484475772315e-27
12.791779294278518, 4.511404973597609e-27
18.17828273905932, 9.235565063349508e-27
25.832994436433587, 1.862304743387899e-26
36.71103652265777, 3.7439078474931796e-26
52.16972449261198, 7.458661931528692e-26
74.13792721312096, 1.4994615159734096e-25
105.35674291775149, 3.041923959627841e-25
149.72152170276274, 6.152455866034489e-25
212.76791062619301, 1.2595057810745663e-24
302.36256803553533, 2.50162991408788e-24
429.68473149911637, 5.05968191310754e-24
610.6211151830469, 1.0233480547086249e-23
867.748185993323, 2.026438315476021e-23
1233.1491584089451, 4.148442230075067e-23
1752.4172005545215, 8.441331434493092e-23
2450.8799825291658, 1.6569661316298928e-22
3016.5304305359614, 2.9065467732574296e-22
38858.420105376266, 3.2272932374683e-20
55221.35202759674, 5.819012444414176e-20
78474.56771238815, 1.078142161453804e-19
111519.5038065818, 1.8354486551616922e-19
158479.36588636978, 3.1531677712330347e-19
225213.60438714083, 5.053075245423169e-19
320049.0317295631, 8.000422950308395e-19
454818.80630510894, 1.2476872803859421e-18
646338.9232922255, 1.9399282709127323e-18
918506.442502527, 2.8564973473287768e-18
1274377.4112557222, 4.148351703865654e-18
1977313.0623147239, 6.96136935699618e-18
2809941.8449526643, 1.0362610735200853e-17
3993183.134476894, 1.435191036132227e-17
5674676.7105207695, 2.069034502158887e-17
8064232.138740932, 2.973807662801654e-17
11460007.909690134, 4.146954378640861e-17
16285714.378091393, 6.106289783852407e-17
23143482.525916092, 8.856480741296198e-17
32888995.287055593, 1.2500548482009463e-16
46738255.998452105, 1.7750995235286813e-16
66419316.087670036, 2.5436360686088757e-16
94387893.92783386, 3.5902348715071756e-16
134133788.85703164, 5.254667754936495e-16
190616323.39099404, 7.3720351157012e-16
270883146.2430961, 1.0280252379788896e-15
384949607.741861, 1.4820463847103184e-15
547048432.3436893, 2.0792366902585405e-15
777405617.0239475, 2.9614911894952455e-15
1104764144.5404809, 4.1173136321474734e-15
1569970409.7001188, 6.062644503250781e-15
2231070857.535079, 8.793178212136867e-15
3170554770.0692925, 1.2336387680761198e-14
4505646925.582278, 1.7517884055807488e-14
6402934404.304695, 2.480061268796323e-14
9099152610.705318, 3.5323922626795676e-14
12930724103.19295, 5.000917467519787e-14
18375735959.87136, 6.994858683171077e-14
26113593436.235332, 1.0145249146120402e-13
35942958117.69865, 1.3944613053221247e-13
33481386769354.805, 1.427380739969854e-10
47580098216779.17, 1.8234035844512266e-10
67615650507954.125, 2.660678060865291e-10
96087994034479.69, 3.7782089041151877e-10
136549785858882.92, 5.413999787539982e-10
194049675044895.38, 7.828690611810662e-10
275762251461489.4, 1.1774091770495682e-9
391883260374004.56, 1.7869167977812672e-9
556901783864375.2, 2.6551625442058837e-9
791408126428596.2, 4.11583694507964e-9
1124662984972155.2, 6.696243358059254e-9
1598248473230201.5, 1.2110301703021389e-8
2164981142294876.5, 2.4989232689740776e-8
2795450849095462, 5.12924384432485e-8
3667642211584371.5, 1.112301670342083e-7
4234705303398192.5, 2.1520333183682083e-7
4514115100873085, 4.1848679023887985e-7
4936530657981672, 9.044128366455602e-7
5312925053256514, 0.0000019111887312617674
5678281469506643, 0.000003643453431506788
6071591987561072, 0.000008297887527714264
6114802692591796, 0.000023557469848290735
7257739721087337, 0.000001104788441477436
6512751444059963, 0.000003814776839531743
8230331427679904, 4.1813903522352025e-7
9989610792600658, 1.7634504919859672e-7
14032178879878906, 8.13330325739984e-8
19941003456617370, 4.92413008212837e-8
28337981026383370, 3.8780401214062947e-8
40270850481458080, 3.234742586366472e-8
57228544157399370, 2.7725733229668696e-8
81326970431961000, 2.4419807722317974e-8
115573027708861970, 2.250580661457286e-8
164239792320409760, 2.12495596694922e-8
233399694688308200, 2.0246218335168407e-8
331682211180104100, 1.988230166211921e-8
471350613205554200, 1.9702803688541457e-8
669832125692794600, 1.8603016981619875e-8
4383.389571901464, 5.248074602497755e-22
6669.4769845921755, 1.0992110386784683e-21
9360.936768380641, 2.3023013182349745e-21
13352.34914642454, 4.508728185104262e-21
20646.679824555835, 1.0100068618353388e-20
29450.22325790174, 1.8493837062984372e-20
6817921674171959, 0.0000020278089102586875

